index,geo_code,gender,0_4_years,10_14_years,15_19_years,20_24_years,25_29_years,30_34_years,35_39_years,40_44_years,45_49_years,50_54_years,55_59_years,60_64_years,65_69_years,70_74_years,75_79_years,80_84_years,85_89_years,90_94_years,95_99_years,100_years
1993,35250879,male,25,15,15,15,20,20,25,25,15,25,35,25,20,20,10,10,5,0,0,0
1994,35250880,female,15,10,10,20,25,25,15,15,15,25,15,25,20,15,10,10,10,0,0,0
1995,35250880,male,20,10,15,15,15,10,10,20,15,20,20,20,10,15,10,5,0,0,0,0
1996,35250881,female,15,15,20,15,20,15,10,25,30,25,20,15,25,20,20,25,15,20,0,0
1997,35250881,male,5,10,20,25,15,15,10,20,15,20,30,15,25,15,10,15,5,5,0,0
1998,35250882,female,25,30,30,30,20,25,25,35,45,30,35,25,15,10,15,15,10,0,0,0
1999,35250882,male,15,40,40,25,15,25,25,25,40,35,35,25,20,5,5,5,5,5,0,0
2000,35250883,female,20,25,25,20,25,30,25,35,25,20,20,10,5,0,0,0,0,0,0,0
2001,35250883,male,30,25,25,15,20,25,25,35,20,20,15,5,5,5,0,5,0,0,0,0
2002,35250884,female,10,35,30,15,10,15,20,20,40,30,15,5,5,10,5,5,0,0,0,0
2003,35250884,male,15,25,30,25,10,10,15,20,40,30,25,10,5,10,5,0,0,0,0,0
2004,35250885,female,15,25,20,15,5,10,20,20,35,25,20,10,10,5,0,0,0,0,0,0
2005,35250885,male,10,30,20,20,10,15,15,25,30,30,25,15,10,5,0,0,0,0,0,0
2006,35250886,female,25,25,20,25,15,20,15,25,15,30,15,15,10,5,5,0,0,0,0,0
2007,35250886,male,25,20,20,15,10,25,15,25,15,20,15,10,10,5,0,0,0,0,0,0
2008,35250887,female,15,25,35,30,15,20,30,30,40,35,25,10,15,5,0,5,5,0,0,0
2009,35250887,male,15,30,30,25,5,15,35,30,30,30,25,10,10,10,5,0,0,0,0,0
2010,35250888,female,15,20,25,20,10,10,20,15,25,20,25,15,10,5,10,0,0,0,0,0
2011,35250888,male,10,20,15,15,10,5,10,15,25,30,15,20,10,10,0,0,5,0,0,0
2012,35250889,female,30,20,25,15,25,25,25,35,15,20,10,5,10,0,10,0,0,0,5,0
2013,35250889,male,25,15,20,15,20,30,20,25,20,20,15,10,5,0,5,0,5,0,0,0
2014,35250890,female,15,15,30,15,10,15,10,20,35,25,15,10,0,0,5,5,0,0,0,0
2015,35250890,male,20,15,20,20,10,15,5,15,20,25,20,10,5,0,0,0,0,0,0,0
2016,35250891,female,15,25,25,15,10,15,10,25,25,25,20,5,10,0,0,0,0,0,0,0
2017,35250891,male,20,20,30,20,10,5,15,20,35,25,15,15,10,5,0,0,0,0,0,0
2018,35250892,female,150,80,70,45,120,170,160,100,95,75,65,60,45,25,10,5,10,0,0,0
2019,35250892,male,195,75,60,60,105,175,145,100,95,75,60,55,30,25,10,10,5,0,0,0
2020,35250893,female,10,15,15,35,10,20,10,15,25,30,30,25,5,15,10,0,5,5,5,0
2021,35250893,male,20,20,25,20,15,15,15,20,25,30,25,15,15,10,5,5,0,0,0,0
2022,35250894,female,10,10,15,25,5,10,10,10,20,25,20,30,10,15,10,5,5,0,0,0
2023,35250894,male,10,15,15,10,10,10,10,15,15,15,35,20,15,10,10,0,0,0,0,0
2024,35250895,female,20,20,20,15,15,15,10,25,20,25,25,20,20,15,10,0,5,0,5,0
2025,35250895,male,20,10,20,25,10,25,5,20,15,20,30,30,20,15,15,5,0,0,0,0
2026,35250896,female,15,20,15,25,5,15,20,15,25,20,20,10,10,5,5,10,10,0,0,0
2027,35250896,male,10,20,20,20,5,10,10,15,15,25,25,15,10,10,5,5,0,0,0,0
2028,35250897,female,15,25,20,15,20,15,15,25,20,25,25,15,20,10,10,5,0,0,0,0
2029,35250897,male,10,25,20,15,20,10,15,20,20,30,35,15,15,15,10,5,5,0,0,0
2030,35250898,female,5,15,10,20,10,20,10,15,15,20,25,15,20,10,5,5,0,0,0,0
2031,35250898,male,15,20,15,15,10,20,10,20,15,15,30,10,25,10,5,5,0,0,0,0
2032,35250899,female,10,10,15,15,10,10,10,10,20,30,20,20,15,15,5,10,0,0,0,0
2033,35250899,male,15,20,15,15,15,10,15,10,15,25,30,15,20,10,10,5,0,0,0,0
2034,35250900,female,15,10,15,10,10,15,20,10,15,25,15,15,10,5,0,0,0,0,0,0
2035,35250900,male,20,20,15,10,10,10,20,10,15,20,15,20,5,10,5,0,0,0,0,0
2036,35250901,female,10,20,40,15,20,15,15,20,10,30,25,25,15,10,0,5,0,0,0,0
2037,35250901,male,15,15,15,10,10,15,15,15,20,25,30,20,25,15,10,10,0,0,0,0
2038,35250902,female,15,15,15,20,5,20,10,15,15,10,25,15,10,10,5,5,5,0,0,0
2039,35250902,male,20,20,20,10,10,20,15,15,20,20,20,15,10,5,10,5,0,0,0,0
2040,35250903,female,25,20,15,10,10,10,20,15,15,30,20,15,15,30,10,5,5,0,0,0
2041,35250903,male,20,15,30,15,15,20,10,20,15,35,25,20,15,20,15,5,0,0,0,0
2042,35250904,female,20,15,20,20,10,10,15,15,30,25,25,20,25,15,5,15,5,0,0,0
2043,35250904,male,10,30,35,20,20,10,10,15,20,30,25,15,20,20,10,0,5,0,0,0
2044,35250905,female,10,20,20,15,5,10,10,20,25,20,25,30,25,20,5,5,5,0,0,0
2045,35250905,male,10,20,25,15,5,10,15,15,20,20,25,20,20,15,10,5,0,0,0,0
2046,35250906,female,15,25,30,20,10,5,15,20,20,20,25,25,20,10,15,5,5,0,5,0
2047,35250906,male,10,20,20,25,10,10,10,15,20,20,45,20,15,20,10,5,5,0,0,0
2048,35250907,female,10,10,15,20,15,10,15,15,20,15,20,10,10,10,5,10,5,5,0,0
2049,35250907,male,15,20,15,20,15,5,15,10,15,10,35,10,20,10,5,10,5,0,0,0
2050,35250908,female,10,25,25,15,20,5,15,15,20,25,20,15,5,15,10,0,5,0,0,0
2051,35250908,male,15,30,20,25,20,15,10,25,20,20,30,15,10,10,5,10,5,0,0,0
2052,35250909,female,60,65,75,55,40,65,75,100,85,70,45,30,25,20,15,5,5,0,0,0
2053,35250909,male,70,105,65,75,45,70,60,80,80,70,40,30,20,20,15,10,5,0,0,0
2054,35250910,female,30,50,75,45,30,25,35,40,80,75,60,30,30,20,10,15,5,0,5,0
2055,35250910,male,25,60,80,50,35,25,25,35,65,65,60,40,30,15,10,10,5,0,0,0
2056,35250911,female,15,40,45,25,10,20,10,40,50,35,25,10,5,0,5,5,0,0,0,0
2057,35250911,male,5,30,40,35,15,15,10,30,45,35,25,15,5,5,0,0,5,0,0,0
2058,35250912,female,10,35,35,30,15,15,15,25,30,45,30,10,20,10,5,5,0,0,0,0
2059,35250912,male,15,30,30,30,15,15,10,20,30,45,35,25,10,10,0,0,5,0,0,0
2060,35250913,female,20,20,15,20,15,25,20,25,35,15,30,15,20,25,20,5,5,0,0,0
2061,35250913,male,25,30,25,20,5,20,25,25,15,15,25,20,15,10,15,5,5,0,0,0
2062,35250914,female,0,5,15,15,10,5,5,10,15,15,25,15,25,10,20,15,15,0,0,0
2063,35250914,male,10,5,15,20,10,10,5,5,5,25,20,20,20,15,15,5,10,0,5,0
2064,35250918,female,0,5,5,5,5,5,0,5,5,35,60,110,220,240,170,140,60,10,5,0
2065,35250918,male,5,0,0,10,10,10,10,5,15,15,35,60,125,175,130,130,55,15,0,0
2066,35250919,female,15,20,20,25,15,10,20,20,25,45,30,30,15,20,10,0,0,0,0,0
2067,35250919,male,10,25,25,30,15,15,15,15,20,35,35,25,25,10,15,0,5,0,0,0
2068,35250920,female,40,35,40,45,25,60,55,45,45,55,45,40,25,20,15,10,5,0,0,0
2069,35250920,male,50,35,45,50,30,45,55,40,50,55,45,35,30,20,15,10,5,0,0,0
2070,35250921,female,20,15,30,25,20,15,15,20,30,40,30,25,10,15,15,15,0,0,0,0
2071,35250921,male,15,20,30,15,20,20,25,25,45,30,35,20,25,15,15,10,10,0,0,0
2072,35250922,female,25,10,20,30,10,15,15,30,20,30,35,25,25,15,5,5,5,5,0,0
2073,35250922,male,10,30,25,30,20,15,20,30,20,35,25,30,25,20,10,5,5,5,0,0
2074,35250923,female,10,15,20,25,10,10,15,15,10,30,20,10,10,5,5,5,0,0,0,0
2075,35250923,male,15,15,20,15,10,15,20,15,20,20,20,15,5,10,0,5,0,0,0,0
2076,35250924,female,5,10,15,10,5,10,10,10,15,15,20,20,10,10,10,5,5,0,5,0
2077,35250924,male,10,15,15,20,5,10,10,15,10,20,20,15,15,10,5,5,5,0,0,0
2078,35250925,female,10,20,15,25,20,15,15,10,20,30,45,20,15,10,10,5,5,0,0,0
2079,35250925,male,15,10,15,30,15,10,15,10,25,30,40,20,30,10,10,0,0,0,0,0
2080,35250928,female,15,15,20,15,5,10,15,15,20,25,15,20,15,15,10,0,0,5,0,0
2081,35250928,male,10,20,10,25,10,10,10,15,15,25,20,15,15,15,15,5,5,0,0,0
2082,35250929,female,20,20,15,10,15,20,15,25,20,40,20,20,20,20,0,5,5,0,0,0
2083,35250929,male,15,20,25,20,15,15,20,25,30,30,40,20,10,20,5,5,5,0,0,0
2084,35250930,female,15,15,25,35,15,15,15,15,20,25,25,30,25,10,15,5,0,0,0,0
2085,35250930,male,20,25,10,20,15,20,15,25,20,30,25,20,25,15,10,10,0,0,0,0
2086,35250931,female,15,20,20,25,15,10,20,20,20,30,30,25,25,10,5,5,0,0,0,0
2087,35250931,male,20,25,20,20,20,15,10,25,25,25,30,30,20,15,5,5,0,0,0,0
2088,35250932,female,5,5,10,10,10,5,5,5,15,25,20,25,35,20,15,10,5,5,5,0
2089,35250932,male,5,10,5,10,10,5,10,5,15,10,25,30,40,20,5,15,5,0,0,0
2090,35250933,female,10,20,15,20,10,5,15,10,25,30,15,15,15,10,10,5,0,0,0,0
2091,35250933,male,5,15,20,10,15,10,15,10,25,20,20,20,15,15,10,5,0,0,0,0
2092,35250934,female,10,10,5,15,10,15,5,5,15,20,30,20,10,5,0,5,0,0,0,0
2093,35250934,male,15,15,20,25,15,15,10,10,10,30,30,25,15,5,10,0,5,0,0,0
2094,35250935,female,0,5,5,10,10,5,5,15,20,40,60,80,110,90,50,15,5,0,0,0
2095,35250935,male,0,5,5,15,10,15,5,15,15,25,55,65,85,95,60,35,5,0,0,0
2096,35250936,female,5,10,15,15,5,10,10,10,25,30,15,20,20,15,10,5,0,0,0,0
2097,35250936,male,10,15,20,15,5,10,10,10,15,25,30,20,15,10,10,10,5,5,0,0
2098,35250937,female,20,15,30,35,20,15,15,25,40,50,55,40,35,20,15,10,10,5,0,0
2099,35250937,male,15,35,45,25,15,10,20,20,35,45,45,35,40,25,10,25,10,5,0,0
2100,35250938,female,15,20,35,10,10,25,20,25,35,25,25,20,25,20,15,0,5,5,5,0
2101,35250938,male,20,25,20,15,20,20,20,20,30,25,25,20,25,15,10,5,5,5,0,0
2102,35250939,female,15,5,30,20,10,10,10,15,25,35,30,20,20,20,10,10,5,5,0,0
2103,35250939,male,10,15,10,20,10,10,10,10,20,35,25,25,20,10,15,10,5,0,0,0
2104,35250940,female,15,10,15,15,10,5,15,10,15,20,15,15,10,25,10,10,10,5,0,0
2105,35250940,male,10,15,10,10,10,10,10,15,15,25,20,15,10,15,10,10,5,0,0,0
2106,35250941,female,15,25,30,25,10,10,20,25,30,30,35,25,30,15,10,10,5,5,0,0
2107,35250941,male,15,20,30,40,20,5,15,25,35,40,40,25,20,20,10,10,5,0,5,0
2108,35250942,female,5,10,20,20,0,5,10,20,25,20,20,15,10,10,5,0,0,5,0,0
2109,35250942,male,5,20,15,15,10,10,15,15,20,30,35,15,15,5,10,5,0,0,0,0
2110,35250943,female,25,25,25,25,15,35,35,30,40,45,35,35,25,25,10,5,5,0,0,0
2111,35250943,male,25,30,35,35,15,35,20,25,40,35,35,30,25,20,10,5,0,0,0,0
2112,35250944,female,10,25,35,15,10,15,10,20,35,25,15,10,5,15,10,5,5,0,0,0
2113,35250944,male,15,20,30,20,10,10,15,15,30,30,15,10,10,5,5,5,5,0,0,0
2114,35250945,female,20,20,20,25,30,25,20,20,35,25,25,20,15,5,5,0,5,5,0,0
2115,35250945,male,15,15,15,25,30,20,20,25,20,30,25,20,15,5,5,0,5,0,0,0
2116,35250946,female,5,10,10,10,5,5,10,10,20,20,20,20,25,15,15,10,10,0,0,0
2117,35250946,male,10,15,15,15,15,5,10,10,15,25,20,20,20,10,10,5,5,0,0,0
2118,35250947,female,25,20,30,20,20,30,25,20,20,25,25,20,25,20,10,10,5,0,0,0
2119,35250947,male,15,25,15,25,15,25,20,20,20,20,25,20,20,20,10,10,0,0,0,0
2120,35250948,female,50,30,30,40,45,55,55,50,40,55,45,30,30,15,10,5,5,5,0,0
2121,35250948,male,50,50,40,55,35,45,55,50,55,50,50,30,25,20,15,5,5,5,0,0
2122,35250949,female,10,20,20,10,10,0,15,20,25,15,20,15,10,10,0,5,0,0,0,0
2123,35250949,male,10,15,25,5,5,10,15,20,20,25,20,10,15,10,0,5,0,0,0,0
2124,35250950,female,15,20,15,20,25,15,10,25,25,20,20,15,5,0,0,0,0,0,0,0
2125,35250950,male,10,20,10,25,15,20,15,10,20,20,20,15,5,0,0,0,0,0,0,0
2126,35250951,female,10,15,35,25,10,10,20,20,45,35,15,10,5,5,0,0,5,0,0,0
2127,35250951,male,20,30,45,25,10,5,20,15,30,40,15,15,5,5,0,0,0,0,0,0
2128,35250952,female,120,60,55,55,90,115,105,75,80,65,50,45,35,30,15,10,5,5,0,0
2129,35250952,male,125,55,75,55,75,95,115,60,70,60,45,40,25,15,15,5,10,0,0,0
2130,35250953,female,5,10,15,20,15,5,10,15,10,15,15,10,5,10,5,0,0,0,0,0
2131,35250953,male,5,10,10,10,25,15,10,15,15,10,15,10,5,10,10,5,0,0,0,0
2132,35250954,female,15,20,15,10,10,25,15,15,15,20,10,5,0,10,0,0,0,0,0,0
2133,35250954,male,25,20,20,10,20,20,15,20,5,15,20,10,5,5,5,5,0,0,0,0
2134,35250955,female,45,35,20,20,25,20,20,15,15,15,5,5,5,5,0,0,0,0,0,0
2135,35250955,male,25,25,30,10,15,5,10,5,10,5,10,5,0,0,0,0,0,0,0,0
2136,35250956,female,5,5,10,5,10,5,5,15,5,20,20,45,55,40,40,15,10,5,0,0
2137,35250956,male,5,5,10,20,15,10,10,20,15,15,20,65,70,30,30,10,5,0,0,0
2138,35250957,female,20,15,5,25,20,30,10,20,15,20,15,10,10,5,5,5,5,0,0,0
2139,35250957,male,20,10,15,20,20,25,15,25,20,25,15,20,5,5,5,0,0,0,0,0
2140,35250958,female,15,10,10,20,25,15,15,15,15,15,20,10,5,0,5,5,0,5,0,0
2141,35250958,male,10,10,15,20,25,10,20,15,15,20,20,15,10,10,5,0,5,0,0,0
2142,35250959,female,5,10,10,20,25,25,15,15,25,20,10,20,10,5,10,5,0,0,0,0
2143,35250959,male,15,10,10,35,20,25,15,15,15,20,20,25,10,5,10,5,0,0,0,0
2144,35250960,female,20,15,5,10,20,15,25,15,20,15,10,10,5,0,5,0,5,5,0,0
2145,35250960,male,15,20,15,20,15,20,25,20,15,20,15,15,10,0,5,0,0,0,0,0
2146,35250961,female,15,15,20,20,15,20,20,15,5,20,15,15,5,5,5,5,5,0,0,0
2147,35250961,male,15,10,10,25,10,15,20,20,20,20,15,15,10,0,0,5,0,5,0,0
2148,35250962,female,20,5,20,50,35,25,20,15,15,15,20,20,15,10,5,5,0,0,5,0
2149,35250962,male,30,15,20,45,45,35,25,15,15,15,20,15,10,10,5,0,5,5,0,0
2150,35250963,female,55,25,45,170,185,115,80,60,70,95,100,95,100,80,75,60,75,55,20,0
2151,35250963,male,50,30,45,135,205,90,80,55,60,65,70,70,60,60,55,40,40,20,5,0
2152,35250964,female,5,5,10,35,25,10,15,5,20,20,20,25,25,15,10,15,10,5,5,0
2153,35250964,male,5,5,15,25,25,20,5,10,10,25,25,20,10,15,10,5,5,0,0,0
2154,35250965,female,5,10,5,25,20,10,10,5,20,15,10,10,10,5,10,5,0,0,0,0
2155,35250965,male,5,5,10,25,25,20,10,5,20,10,15,5,10,10,5,0,5,5,0,0
2156,35250966,female,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
2157,35250966,male,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
2158,35250967,female,5,20,20,15,5,15,15,15,20,20,20,15,15,15,10,5,0,0,5,0
2159,35250967,male,20,30,15,15,5,10,15,5,20,25,20,15,20,10,5,0,5,0,0,0
2160,35250968,female,10,10,20,40,25,20,5,10,5,15,20,5,5,5,5,5,5,5,0,0
2161,35250968,male,10,5,30,60,35,20,15,15,25,5,20,10,10,5,5,5,5,0,0,0
2162,35250969,female,5,5,15,30,20,5,15,5,15,20,20,20,15,10,0,5,10,0,5,0
2163,35250969,male,15,10,25,55,35,25,10,10,10,15,10,10,15,10,5,0,5,0,0,0
2164,35250970,female,15,15,10,25,15,20,20,20,25,20,20,15,10,5,5,10,5,5,0,0
2165,35250970,male,15,15,15,20,25,15,10,15,20,20,20,15,5,0,0,10,0,5,0,0
2166,35250971,female,5,15,10,10,10,10,15,10,15,30,25,20,15,0,5,5,5,0,0,0
2167,35250971,male,5,10,20,15,10,15,5,20,5,30,30,20,10,10,10,5,0,5,5,0
2168,35250972,female,10,10,15,10,5,10,10,15,20,15,15,10,20,5,10,10,10,5,0,0
2169,35250972,male,15,15,15,5,5,10,15,15,20,15,15,10,10,10,10,5,5,0,0,0
2170,35250973,female,20,15,20,15,15,10,15,10,15,25,20,20,5,10,10,5,5,0,0,0
2171,35250973,male,0,10,15,25,10,5,10,10,20,20,20,15,15,5,5,5,5,0,0,0
2172,35250974,female,10,10,15,10,10,10,10,15,15,15,20,15,20,10,10,0,0,0,0,0
2173,35250974,male,15,15,15,20,15,15,15,20,15,20,15,25,15,10,10,5,0,0,0,0
2174,35250975,female,5,10,5,15,5,10,15,10,10,15,20,20,20,15,10,5,0,0,0,0
2175,35250975,male,5,15,20,20,10,5,15,10,10,20,20,20,15,20,10,10,0,0,0,0
2176,35250976,female,0,5,5,5,5,5,10,10,10,20,10,15,10,5,0,0,0,0,0,0
2177,35250976,male,5,10,5,10,10,5,5,10,5,15,20,15,15,10,5,5,0,0,0,0
2178,35250978,female,120,105,70,50,80,120,125,120,90,55,40,35,35,20,20,5,5,5,0,0
2179,35250978,male,145,110,80,50,60,105,120,115,80,70,40,30,35,25,15,5,0,0,0,0
2180,35250980,female,5,10,10,5,10,5,5,15,15,15,5,15,20,0,0,5,5,0,0,0
2181,35250980,male,5,15,10,10,5,5,10,10,10,20,10,15,20,10,0,0,0,0,0,0
2182,35250981,female,75,105,115,95,60,75,90,95,115,95,70,40,35,25,20,20,15,15,5,0
2183,35250981,male,85,100,105,90,65,70,75,80,120,105,75,35,35,25,15,15,10,0,0,0
2184,35250982,female,0,0,0,0,0,0,0,0,0,0,5,10,15,30,40,45,40,20,5,0
2185,35250982,male,5,0,0,0,0,0,0,5,0,0,0,5,10,15,20,15,30,10,0,0
2186,35250983,female,10,15,15,20,15,15,15,15,15,20,30,15,10,10,0,5,0,5,0,0
2187,35250983,male,10,10,15,15,15,15,10,10,15,20,25,25,10,10,5,0,5,0,0,0
2188,35250985,female,25,25,65,60,25,20,25,30,55,75,55,40,25,15,5,10,5,0,0,0
2189,35250985,male,35,35,50,65,45,20,20,25,50,60,60,45,35,10,10,5,0,5,0,0
2190,35250986,female,15,45,70,85,30,15,25,45,55,105,70,50,35,15,10,10,5,5,0,0
2191,35250986,male,20,50,85,65,30,15,40,30,50,80,75,60,40,20,15,5,5,0,0,0
2192,35250987,female,15,30,25,25,15,15,20,30,35,30,35,25,20,15,5,15,20,15,0,0
2193,35250987,male,15,35,25,30,20,15,15,25,25,30,30,15,20,5,5,15,10,0,0,0
2194,35250988,female,40,45,50,45,45,35,40,45,55,50,45,20,15,15,10,0,5,0,0,0
2195,35250988,male,30,50,50,45,30,35,25,45,35,40,25,20,15,10,10,5,0,0,0,0
2196,35250989,female,35,45,40,45,30,45,55,45,30,40,50,20,15,15,5,5,0,0,0,0
2197,35250989,male,35,45,45,30,40,35,45,35,35,35,35,25,15,10,10,0,0,0,0,0
2198,35250990,female,25,25,20,15,20,25,25,15,20,15,25,15,15,15,10,5,10,0,0,0
2199,35250990,male,20,20,20,25,20,10,20,15,10,15,15,25,5,5,5,0,0,5,0,0
2200,35250991,female,15,20,15,25,20,25,25,15,30,30,20,25,20,25,15,10,0,0,0,0
2201,35250991,male,20,25,15,15,30,20,15,20,15,25,20,25,20,20,10,10,5,0,0,0
2202,35250992,female,10,25,20,15,10,10,20,25,20,15,20,10,0,10,0,5,0,0,0,0
2203,35250992,male,20,10,20,20,15,10,15,25,25,25,15,20,5,10,5,5,5,0,0,0
2204,35250993,female,0,5,5,0,5,5,5,10,5,5,5,10,15,10,20,20,40,25,20,5
2205,35250993,male,10,5,5,5,5,5,5,5,5,5,5,10,15,15,10,10,10,20,5,0
2206,35250994,female,20,40,45,25,40,25,35,35,60,45,40,35,30,15,25,35,25,25,15,0
2207,35250994,male,30,45,35,20,30,25,30,40,30,45,35,25,20,20,20,15,20,20,0,0
2208,35250995,female,40,40,40,55,65,45,55,60,45,70,65,60,85,60,60,55,35,15,0,0
2209,35250995,male,50,45,55,55,55,50,60,40,45,50,50,35,60,35,35,30,20,5,0,0
2210,35250996,female,45,60,35,35,40,45,45,80,40,50,30,25,25,20,15,5,0,0,0,0
2211,35250996,male,35,50,50,30,30,45,45,50,50,35,35,30,20,20,15,5,0,0,0,0
2212,35250997,female,20,15,20,5,15,20,15,20,15,25,30,40,80,75,80,75,45,10,0,0
2213,35250997,male,15,15,15,20,20,15,20,20,30,20,25,20,50,55,55,70,30,5,0,0
2214,35250998,female,10,15,25,15,5,10,10,15,25,25,35,25,20,15,15,10,10,5,0,0
2215,35250998,male,5,15,25,15,5,0,15,15,20,25,40,25,15,20,10,5,15,0,0,0
2216,35250999,female,25,25,35,40,20,20,25,20,40,55,35,55,65,25,5,0,5,5,0,0
2217,35250999,male,15,30,40,40,25,15,20,15,25,45,35,40,70,30,15,5,0,0,0,0
2218,35251000,female,5,15,5,30,10,0,10,10,15,30,15,0,5,5,10,5,0,0,0,0
2219,35251000,male,5,20,25,15,15,10,5,10,15,30,25,5,5,0,0,0,0,0,0,0
2220,35251001,female,10,20,25,25,20,10,20,20,25,35,20,15,20,5,5,5,5,0,0,0
2221,35251001,male,20,15,25,30,25,15,15,20,20,25,25,15,15,10,0,10,0,0,0,0
2222,35251002,female,5,20,20,25,10,10,20,25,25,35,15,15,10,5,5,5,5,0,0,0
2223,35251002,male,10,25,20,20,15,15,10,20,20,30,25,10,10,10,5,0,0,0,0,0
2224,35251003,female,10,20,25,10,10,15,10,25,20,15,20,15,10,5,5,0,0,5,0,0
2225,35251003,male,10,15,20,10,5,10,10,10,15,10,5,10,10,5,5,0,0,0,0,0
2226,35251004,female,10,10,15,15,10,20,20,25,30,15,10,15,15,10,0,0,0,0,0,0
2227,35251004,male,10,15,40,5,10,20,15,10,30,10,15,5,10,15,10,5,5,0,0,0
2228,35251005,female,25,35,30,30,15,15,40,40,40,40,30,25,10,15,20,10,35,30,15,0
2229,35251005,male,25,30,45,35,15,10,30,40,45,40,25,25,15,20,15,15,10,10,0,5
2230,35251006,female,10,45,30,15,15,10,25,45,30,45,30,45,40,15,10,10,5,0,0,0
2231,35251006,male,10,35,30,20,10,5,20,30,45,35,30,20,35,30,15,5,5,0,0,0
2232,35251007,female,30,40,25,35,25,30,35,35,50,40,35,15,20,10,5,5,0,0,0,0
2233,35251007,male,20,30,35,35,25,35,35,25,45,40,30,15,15,10,5,5,5,0,0,0
2234,35251008,female,10,15,10,15,10,15,5,10,15,25,30,30,5,5,0,0,5,0,0,0
2235,35251008,male,15,20,20,15,10,15,10,5,15,15,25,30,15,0,0,0,0,5,0,0
2236,35251009,female,25,30,30,25,30,30,30,40,40,45,35,30,15,10,5,5,0,0,0,0
2237,35251009,male,30,35,45,45,30,30,35,30,35,45,20,20,15,5,10,0,5,5,0,0
2238,35251010,female,20,35,25,25,15,15,25,25,50,20,25,15,5,5,5,5,0,0,0,0
2239,35251010,male,25,40,30,25,5,15,25,25,40,25,25,15,10,5,5,5,0,0,0,0
2240,35251011,female,10,30,25,20,10,10,25,35,35,20,20,15,20,10,10,15,30,30,5,0
2241,35251011,male,10,30,30,25,15,15,15,30,35,25,20,15,20,20,15,10,10,5,0,0
2242,35251012,female,15,25,35,20,15,20,15,30,35,20,15,15,10,10,5,0,0,0,5,0
2243,35251012,male,15,25,25,20,20,15,10,30,30,30,20,10,10,10,10,0,0,0,0,0
2244,35251013,female,25,45,55,45,20,25,50,40,65,40,15,15,15,5,5,0,0,0,0,0
2245,35251013,male,30,50,45,35,20,15,25,55,60,45,25,15,5,10,5,0,0,0,0,0
2246,35251014,female,5,25,20,10,5,5,10,20,25,15,5,10,5,0,5,5,5,0,0,0
2247,35251014,male,5,20,15,5,5,5,10,15,30,15,10,5,5,0,5,5,5,0,0,0
2248,35251015,female,10,30,35,20,10,10,20,35,35,40,30,15,10,5,0,0,0,0,0,0
2249,35251015,male,10,40,45,40,15,15,10,30,45,30,30,20,10,10,5,0,0,0,0,0
2250,35251016,female,10,30,25,25,15,15,15,25,30,20,20,10,5,5,0,0,5,0,0,0
2251,35251016,male,10,30,30,25,5,10,10,15,25,25,20,10,10,10,0,0,0,0,0,0
2252,35251017,female,15,30,25,20,10,20,15,25,30,20,20,10,0,5,5,0,0,0,0,0
2253,35251017,male,15,30,30,25,5,15,15,25,30,20,20,10,5,0,0,0,0,0,0,0
2254,35251018,female,20,45,50,20,25,20,40,40,50,35,30,10,5,5,5,5,5,0,0,0
2255,35251018,male,30,50,50,45,15,15,25,25,30,35,20,10,5,5,0,5,5,0,5,0
2256,35251019,female,10,10,15,20,10,5,20,5,25,25,20,10,5,5,0,0,0,0,0,0
2257,35251019,male,5,10,15,20,10,0,15,10,15,30,20,15,5,10,0,0,0,0,0,0
2258,35251020,female,25,35,45,30,25,35,35,40,35,45,35,25,20,5,5,5,5,5,0,0
2259,35251020,male,20,40,45,35,25,35,40,35,30,45,45,15,25,10,5,5,5,0,0,0
2260,35251021,female,25,30,30,25,20,25,40,25,30,25,20,15,10,5,0,5,5,0,0,0
2261,35251021,male,25,25,30,10,15,20,30,25,35,30,20,20,10,10,0,0,0,0,0,0
2262,35251022,female,70,80,60,40,45,70,95,90,80,55,45,35,45,15,5,15,0,0,0,0
2263,35251022,male,70,60,55,40,30,60,80,100,70,60,50,30,35,30,15,5,5,5,0,0
2264,35251023,female,40,40,25,15,25,40,60,40,45,20,20,20,20,10,5,0,0,5,0,0
2265,35251023,male,45,40,30,20,25,35,55,50,40,35,20,15,25,5,5,5,0,0,0,0
2266,35251024,female,45,65,30,20,25,50,65,60,40,45,25,30,25,10,5,5,0,5,0,0
2267,35251024,male,50,50,30,20,25,45,45,55,45,45,40,15,20,15,10,0,0,0,0,0
2268,35251025,female,55,35,45,45,45,30,40,35,35,20,25,10,15,15,5,10,5,0,0,0
2269,35251025,male,55,35,25,30,20,10,20,25,20,15,15,10,5,5,5,5,0,0,0,0
2270,35251026,female,20,20,15,25,25,20,20,20,25,20,30,20,20,10,15,5,5,0,0,0
2271,35251026,male,15,15,15,10,20,20,10,15,20,25,20,20,15,10,10,10,0,0,0,0
2272,35260307,female,25,15,20,15,20,20,35,35,30,20,40,35,30,15,5,5,5,0,0,0
2273,35260307,male,20,20,20,25,10,25,35,25,30,25,30,35,25,20,5,5,0,0,0,0
2274,35260309,female,40,50,35,55,30,45,45,65,50,45,55,40,25,25,15,15,10,5,0,0
2275,35260309,male,35,60,55,45,30,30,55,50,45,50,50,40,35,15,20,10,10,0,0,0
